Trial,Time_Bin,Col_ID,Workers,Presence,Col_Size
Discovery,55,X,0,0,46
Discovery,56,X,0,0,46
Discovery,57,X,0,0,46
Discovery,58,X,0,0,46
Discovery,59,X,0,0,46
Discovery,60,X,0,0,46
Discovery,1,Z,4,1,141
Discovery,2,Z,3,1,141
Discovery,3,Z,2,1,141
Discovery,4,Z,4,1,141
Discovery,5,Z,3,1,141
Discovery,6,Z,5,1,141
Discovery,7,Z,5,1,141
Discovery,8,Z,5,1,141
Discovery,9,Z,4,1,141
Discovery,10,Z,4,1,141
Discovery,11,Z,4,1,141
Discovery,12,Z,3,1,141
Discovery,13,Z,4,1,141
Discovery,14,Z,4,1,141
Discovery,15,Z,5,1,141
Discovery,16,Z,4,1,141
Discovery,17,Z,6,1,141
Discovery,18,Z,6,1,141
Discovery,19,Z,6,1,141
Discovery,20,Z,7,1,141
Discovery,21,Z,6,1,141
Discovery,22,Z,7,1,141
Discovery,23,Z,6,1,141
Discovery,24,Z,6,1,141
Discovery,25,Z,6,1,141
Discovery,26,Z,6,1,141
Discovery,27,Z,6,1,141
Discovery,28,Z,5,1,141
Discovery,29,Z,5,1,141
Discovery,30,Z,7,1,141
Discovery,31,Z,8,1,141
Discovery,32,Z,4,1,141
Discovery,33,Z,2,1,141
Discovery,34,Z,3,1,141
Discovery,35,Z,5,1,141
Discovery,36,Z,4,1,141
Discovery,37,Z,4,1,141
Discovery,38,Z,6,1,141
Discovery,39,Z,6,1,141
Discovery,40,Z,6,1,141
Discovery,41,Z,6,1,141
Discovery,42,Z,6,1,141
Discovery,43,Z,6,1,141
Discovery,44,Z,7,1,141
Discovery,45,Z,5,1,141
Discovery,46,Z,6,1,141
Discovery,47,Z,5,1,141
Discovery,48,Z,5,1,141
Discovery,49,Z,5,1,141
Discovery,50,Z,5,1,141
Discovery,51,Z,5,1,141
Discovery,52,Z,5,1,141
Discovery,53,Z,5,1,141
Discovery,54,Z,5,1,141
Discovery,55,Z,5,1,141
Discovery,56,Z,5,1,141
Discovery,57,Z,5,1,141
Discovery,58,Z,5,1,141
Discovery,59,Z,5,1,141
Discovery,60,Z,5,1,141
Discovery,1,BB,0,0,74
Discovery,2,BB,0,0,74
Discovery,3,BB,0,0,74
Discovery,4,BB,2,1,74
Discovery,5,BB,3,1,74
Discovery,6,BB,7,1,74
Discovery,7,BB,5,1,74
Discovery,8,BB,6,1,74
Discovery,9,BB,8,1,74
Discovery,10,BB,12,1,74
Discovery,11,BB,6,1,74
Discovery,12,BB,12,1,74
Discovery,13,BB,13,1,74
Discovery,14,BB,5,1,74
Discovery,15,BB,14,1,74
Discovery,16,BB,18,1,74
Discovery,17,BB,14,1,74
Discovery,18,BB,15,1,74
Discovery,19,BB,14,1,74
Discovery,20,BB,15,1,74
Discovery,21,BB,16,1,74
Discovery,22,BB,15,1,74
Discovery,23,BB,20,1,74
Discovery,24,BB,15,1,74
Discovery,25,BB,14,1,74
Discovery,26,BB,12,1,74
Discovery,27,BB,14,1,74
Discovery,28,BB,12,1,74
Discovery,29,BB,11,1,74
Discovery,30,BB,11,1,74
Discovery,31,BB,10,1,74
Discovery,32,BB,7,1,74
Discovery,33,BB,7,1,74
Discovery,34,BB,6,1,74
Discovery,35,BB,6,1,74
Discovery,36,BB,10,1,74
Discovery,37,BB,7,1,74
Discovery,38,BB,9,1,74
Discovery,39,BB,12,1,74
Discovery,40,BB,12,1,74
Discovery,41,BB,10,1,74
Discovery,42,BB,9,1,74
Discovery,43,BB,10,1,74
Discovery,44,BB,12,1,74
Discovery,45,BB,11,1,74
Discovery,46,BB,9,1,74
Discovery,47,BB,8,1,74
Discovery,48,BB,7,1,74
Discovery,49,BB,6,1,74
Discovery,50,BB,7,1,74
Discovery,51,BB,7,1,74
Discovery,52,BB,10,1,74
Discovery,53,BB,10,1,74
Discovery,54,BB,9,1,74
Discovery,55,BB,11,1,74
Discovery,56,BB,10,1,74
Discovery,57,BB,9,1,74
Discovery,58,BB,9,1,74
Discovery,59,BB,9,1,74
Discovery,60,BB,7,1,74
Discovery,1,DD,0,0,196
Discovery,2,DD,0,0,196
Discovery,3,DD,0,0,196
Discovery,4,DD,0,0,196
Discovery,5,DD,0,0,196
Discovery,6,DD,0,0,196
Discovery,7,DD,0,0,196
Discovery,8,DD,0,0,196
Discovery,9,DD,0,0,196
Discovery,10,DD,0,0,196
Discovery,11,DD,0,0,196
Discovery,12,DD,0,0,196
Discovery,13,DD,0,0,196
Discovery,14,DD,0,0,196
Discovery,15,DD,0,0,196
Discovery,16,DD,0,0,196
Discovery,17,DD,0,0,196
Discovery,18,DD,0,0,196
Discovery,19,DD,0,0,196
Discovery,20,DD,0,0,196
Discovery,21,DD,0,0,196
Discovery,22,DD,0,0,196
Discovery,23,DD,0,0,196
Discovery,24,DD,0,0,196
Discovery,25,DD,0,0,196
Discovery,26,DD,0,0,196
Discovery,27,DD,0,0,196
Discovery,28,DD,0,0,196
Discovery,29,DD,0,0,196
Discovery,30,DD,0,0,196
Discovery,31,DD,0,0,196
Discovery,32,DD,0,0,196
Discovery,33,DD,0,0,196
Discovery,34,DD,0,0,196
Discovery,35,DD,0,0,196
Discovery,36,DD,0,0,196
Discovery,37,DD,0,0,196
Discovery,38,DD,0,0,196
Discovery,39,DD,0,0,196
Discovery,40,DD,0,0,196
Discovery,41,DD,0,0,196
Discovery,42,DD,0,0,196
Discovery,43,DD,0,0,196
Discovery,44,DD,0,0,196
Discovery,45,DD,0,0,196
Discovery,46,DD,0,0,196
Discovery,47,DD,0,0,196
Discovery,48,DD,0,0,196
Discovery,49,DD,1,1,196
Discovery,50,DD,1,1,196
Discovery,51,DD,2,1,196
Discovery,52,DD,3,1,196
Discovery,53,DD,2,1,196
Discovery,54,DD,2,1,196
Discovery,55,DD,4,1,196
Discovery,56,DD,4,1,196
Discovery,57,DD,4,1,196
Discovery,58,DD,6,1,196
Discovery,59,DD,6,1,196
Discovery,60,DD,6,1,196
Discovery,1,FF,1,1,7
Discovery,2,FF,2,1,7
Discovery,3,FF,2,1,7
Discovery,4,FF,1,1,7
Discovery,5,FF,1,1,7
Discovery,6,FF,0,0,7
Discovery,7,FF,2,1,7
Discovery,8,FF,1,1,7
Discovery,9,FF,2,1,7
Discovery,10,FF,3,1,7
