Species,Time_Bin,Col_ID,Workers,Presence,Col_Size,Workers_Comp,Presence_Comp,Col_Size_Comp
P_laevigata,49,ZZ,3,1,118,3,1,117
P_laevigata,50,ZZ,3,1,118,2,1,117
P_laevigata,51,ZZ,3,1,118,1,1,117
P_laevigata,52,ZZ,2,1,118,3,1,117
P_laevigata,53,ZZ,2,1,118,3,1,117
P_laevigata,54,ZZ,2,1,118,2,1,117
P_laevigata,55,ZZ,3,1,118,1,1,117
P_laevigata,56,ZZ,3,1,118,1,1,117
P_laevigata,57,ZZ,2,1,118,3,1,117
P_laevigata,58,ZZ,2,1,118,2,1,117
P_laevigata,59,ZZ,2,1,118,2,1,117
P_laevigata,60,ZZ,3,1,118,3,1,117
P_flavicornis,1,AAA,0,0,33,0,0,33
P_flavicornis,2,AAA,0,0,33,0,0,33
P_flavicornis,3,AAA,0,0,33,0,0,33
P_flavicornis,4,AAA,0,0,33,0,0,33
P_flavicornis,5,AAA,0,0,33,0,0,33
P_flavicornis,6,AAA,0,0,33,0,0,33
P_flavicornis,7,AAA,0,0,33,0,0,33
P_flavicornis,8,AAA,0,0,33,0,0,33
P_flavicornis,9,AAA,0,0,33,0,0,33
P_flavicornis,10,AAA,0,0,33,0,0,33
P_flavicornis,11,AAA,0,0,33,0,0,33
P_flavicornis,12,AAA,0,0,33,0,0,33
P_flavicornis,13,AAA,0,0,33,0,0,33
P_flavicornis,14,AAA,0,0,33,0,0,33
P_flavicornis,15,AAA,0,0,33,0,0,33
P_flavicornis,16,AAA,0,0,33,0,0,33
P_flavicornis,17,AAA,0,0,33,0,0,33
P_flavicornis,18,AAA,0,0,33,0,0,33
P_flavicornis,19,AAA,0,0,33,0,0,33
P_flavicornis,20,AAA,0,0,33,0,0,33
P_flavicornis,21,AAA,0,0,33,0,0,33
P_flavicornis,22,AAA,0,0,33,0,0,33
P_flavicornis,23,AAA,0,0,33,0,0,33
P_flavicornis,24,AAA,0,0,33,0,0,33
P_flavicornis,25,AAA,0,0,33,0,0,33
P_flavicornis,26,AAA,0,0,33,0,0,33
P_flavicornis,27,AAA,0,0,33,0,0,33
P_flavicornis,28,AAA,0,0,33,0,0,33
P_flavicornis,29,AAA,0,0,33,0,0,33
P_flavicornis,30,AAA,0,0,33,0,0,33
P_flavicornis,31,AAA,0,0,33,0,0,33
P_flavicornis,32,AAA,0,0,33,0,0,33
P_flavicornis,33,AAA,0,0,33,0,0,33
P_flavicornis,34,AAA,0,0,33,0,0,33
P_flavicornis,35,AAA,0,0,33,0,0,33
P_flavicornis,36,AAA,0,0,33,0,0,33
P_flavicornis,37,AAA,0,0,33,0,0,33
P_flavicornis,38,AAA,0,0,33,0,0,33
P_flavicornis,39,AAA,0,0,33,0,0,33
P_flavicornis,40,AAA,0,0,33,0,0,33
P_flavicornis,41,AAA,0,0,33,0,0,33
P_flavicornis,42,AAA,0,0,33,0,0,33
P_flavicornis,43,AAA,0,0,33,0,0,33
P_flavicornis,44,AAA,0,0,33,0,0,33
P_flavicornis,45,AAA,0,0,33,0,0,33
P_flavicornis,46,AAA,0,0,33,0,0,33
P_flavicornis,47,AAA,0,0,33,0,0,33
P_flavicornis,48,AAA,0,0,33,0,0,33
P_flavicornis,49,AAA,0,0,33,0,0,33
P_flavicornis,50,AAA,0,0,33,0,0,33
P_flavicornis,51,AAA,0,0,33,0,0,33
P_flavicornis,52,AAA,0,0,33,0,0,33
P_flavicornis,53,AAA,0,0,33,0,0,33
P_flavicornis,54,AAA,0,0,33,0,0,33
P_flavicornis,55,AAA,0,0,33,0,0,33
P_flavicornis,56,AAA,0,0,33,0,0,33
P_flavicornis,57,AAA,0,0,33,0,0,33
P_flavicornis,58,AAA,0,0,33,0,0,33
P_flavicornis,59,AAA,0,0,33,0,0,33
P_flavicornis,60,AAA,0,0,33,0,0,33
P_laevigata,1,BBB,0,0,116,6,1,116
P_laevigata,2,BBB,0,0,116,12,1,116
P_laevigata,3,BBB,0,0,116,14,1,116
P_laevigata,4,BBB,1,1,116,12,1,116
P_laevigata,5,BBB,3,1,116,12,1,116
P_laevigata,6,BBB,3,1,116,10,1,116
P_laevigata,7,BBB,3,1,116,14,1,116
P_laevigata,8,BBB,2,1,116,13,1,116
P_laevigata,9,BBB,7,1,116,13,1,116
P_laevigata,10,BBB,8,1,116,13,1,116
P_laevigata,11,BBB,12,1,116,15,1,116
P_laevigata,12,BBB,13,1,116,15,1,116
P_laevigata,13,BBB,16,1,116,17,1,116
P_laevigata,14,BBB,14,1,116,15,1,116
P_laevigata,15,BBB,15,1,116,15,1,116
P_laevigata,16,BBB,14,1,116,19,1,116
P_laevigata,17,BBB,12,1,116,20,1,116
P_laevigata,18,BBB,10,1,116,21,1,116
P_laevigata,19,BBB,16,1,116,21,1,116
P_laevigata,20,BBB,20,1,116,20,1,116
P_laevigata,21,BBB,13,1,116,21,1,116
P_laevigata,22,BBB,14,1,116,20,1,116
P_laevigata,23,BBB,15,1,116,20,1,116
P_laevigata,24,BBB,15,1,116,19,1,116
P_laevigata,25,BBB,15,1,116,22,1,116
P_laevigata,26,BBB,21,1,116,21,1,116
P_laevigata,27,BBB,21,1,116,21,1,116
P_laevigata,28,BBB,19,1,116,21,1,116
P_laevigata,29,BBB,19,1,116,23,1,116
P_laevigata,30,BBB,22,1,116,26,1,116
P_laevigata,31,BBB,25,1,116,25,1,116
P_laevigata,32,BBB,25,1,116,19,1,116
P_laevigata,33,BBB,23,1,116,16,1,116
P_laevigata,34,BBB,20,1,116,14,1,116
P_laevigata,35,BBB,20,1,116,12,1,116
P_laevigata,36,BBB,19,1,116,12,1,116
P_laevigata,37,BBB,20,1,116,14,1,116
P_laevigata,38,BBB,22,1,116,13,1,116
P_laevigata,39,BBB,23,1,116,13,1,116
P_laevigata,40,BBB,21,1,116,13,1,116
P_laevigata,41,BBB,21,1,116,11,1,116
P_laevigata,42,BBB,21,1,116,10,1,116
P_laevigata,43,BBB,22,1,116,11,1,116
P_laevigata,44,BBB,23,1,116,13,1,116
P_laevigata,45,BBB,19,1,116,11,1,116
P_laevigata,46,BBB,20,1,116,11,1,116
P_laevigata,47,BBB,20,1,116,9,1,116
P_laevigata,48,BBB,17,1,116,9,1,116
P_laevigata,49,BBB,21,1,116,10,1,116
P_laevigata,50,BBB,18,1,116,11,1,116
P_laevigata,51,BBB,20,1,116,8,1,116
P_laevigata,52,BBB,21,1,116,10,1,116
P_laevigata,53,BBB,18,1,116,10,1,116
P_laevigata,54,BBB,16,1,116,9,1,116
P_laevigata,55,BBB,14,1,116,8,1,116
P_laevigata,56,BBB,13,1,116,12,1,116
P_laevigata,57,BBB,15,1,116,10,1,116
P_laevigata,58,BBB,14,1,116,8,1,116
P_laevigata,59,BBB,14,1,116,8,1,116
P_laevigata,60,BBB,12,1,116,6,1,116
P_flavicornis,1,CCC,0,0,42,0,0,41
P_flavicornis,2,CCC,0,0,42,0,0,41
P_flavicornis,3,CCC,0,0,42,0,0,41
P_flavicornis,4,CCC,0,0,42,0,0,41
P_flavicornis,5,CCC,0,0,42,0,0,41
P_flavicornis,6,CCC,0,0,42,0,0,41
P_flavicornis,7,CCC,0,0,42,0,0,41
P_flavicornis,8,CCC,0,0,42,0,0,41
P_flavicornis,9,CCC,0,0,42,0,0,41
P_flavicornis,10,CCC,0,0,42,0,0,41
P_flavicornis,11,CCC,0,0,42,0,0,41
P_flavicornis,12,CCC,0,0,42,0,0,41
P_flavicornis,13,CCC,0,0,42,0,0,41
P_flavicornis,14,CCC,0,0,42,0,0,41
P_flavicornis,15,CCC,0,0,42,0,0,41
P_flavicornis,16,CCC,0,0,42,0,0,41
P_flavicornis,17,CCC,0,0,42,0,0,41
P_flavicornis,18,CCC,0,0,42,0,0,41
P_flavicornis,19,CCC,0,0,42,0,0,41
P_flavicornis,20,CCC,0,0,42,0,0,41
P_flavicornis,21,CCC,0,0,42,0,0,41
P_flavicornis,22,CCC,0,0,42,0,0,41
P_flavicornis,23,CCC,0,0,42,0,0,41
P_flavicornis,24,CCC,0,0,42,0,0,41
P_flavicornis,25,CCC,0,0,42,0,0,41
P_flavicornis,26,CCC,0,0,42,0,0,41
P_flavicornis,27,CCC,0,0,42,0,0,41
P_flavicornis,28,CCC,0,0,42,0,0,41
P_flavicornis,29,CCC,0,0,42,0,0,41
P_flavicornis,30,CCC,0,0,42,0,0,41
P_flavicornis,31,CCC,0,0,42,0,0,41
P_flavicornis,32,CCC,0,0,42,0,0,41
P_flavicornis,33,CCC,0,0,42,0,0,41
P_flavicornis,34,CCC,0,0,42,0,0,41
P_flavicornis,35,CCC,0,0,42,0,0,41
P_flavicornis,36,CCC,0,0,42,0,0,41
P_flavicornis,37,CCC,0,0,42,0,0,41
P_flavicornis,38,CCC,0,0,42,0,0,41
P_flavicornis,39,CCC,0,0,42,0,0,41
P_flavicornis,40,CCC,0,0,42,0,0,41
P_flavicornis,41,CCC,0,0,42,0,0,41
P_flavicornis,42,CCC,0,0,42,0,0,41
P_flavicornis,43,CCC,0,0,42,0,0,41
P_flavicornis,44,CCC,0,0,42,0,0,41
P_flavicornis,45,CCC,0,0,42,0,0,41
P_flavicornis,46,CCC,0,0,42,0,0,41
P_flavicornis,47,CCC,0,0,42,0,0,41
P_flavicornis,48,CCC,0,0,42,0,0,41
P_flavicornis,49,CCC,0,0,42,0,0,41
P_flavicornis,50,CCC,0,0,42,0,0,41
P_flavicornis,51,CCC,0,0,42,0,0,41
P_flavicornis,52,CCC,0,0,42,0,0,41
P_flavicornis,53,CCC,0,0,42,0,0,41
P_flavicornis,54,CCC,0,0,42,0,0,41
P_flavicornis,55,CCC,0,0,42,0,0,41
P_flavicornis,56,CCC,0,0,42,0,0,41
P_flavicornis,57,CCC,0,0,42,0,0,41
P_flavicornis,58,CCC,0,0,42,0,0,41
P_flavicornis,59,CCC,0,0,42,0,0,41
P_flavicornis,60,CCC,0,0,42,0,0,41
P_laevigata,1,DDD,0,0,199,0,0,198
P_laevigata,2,DDD,0,0,199,0,0,198
P_laevigata,3,DDD,2,1,199,0,0,198
P_laevigata,4,DDD,2,1,199,0,0,198
P_laevigata,5,DDD,3,1,199,0,0,198
P_laevigata,6,DDD,3,1,199,0,0,198
P_laevigata,7,DDD,0,0,199,2,1,198
P_laevigata,8,DDD,0,0,199,2,1,198
P_laevigata,9,DDD,1,1,199,0,0,198
P_laevigata,10,DDD,2,1,199,0,0,198
P_laevigata,11,DDD,1,1,199,3,1,198
P_laevigata,12,DDD,2,1,199,2,1,198
P_laevigata,13,DDD,4,1,199,2,1,198
P_laevigata,14,DDD,3,1,199,0,0,198
P_laevigata,15,DDD,5,1,199,2,1,198
P_laevigata,16,DDD,6,1,199,1,1,198
P_laevigata,17,DDD,11,1,199,1,1,198
P_laevigata,18,DDD,9,1,199,2,1,198
P_laevigata,19,DDD,8,1,199,3,1,198
P_laevigata,20,DDD,4,1,199,2,1,198
P_laevigata,21,DDD,8,1,199,1,1,198
P_laevigata,22,DDD,6,1,199,1,1,198
P_laevigata,23,DDD,7,1,199,6,1,198
P_laevigata,24,DDD,11,1,199,5,1,198
P_laevigata,25,DDD,10,1,199,6,1,198
P_laevigata,26,DDD,15,1,199,6,1,198
P_laevigata,27,DDD,14,1,199,3,1,198
P_laevigata,28,DDD,13,1,199,8,1,198
P_laevigata,29,DDD,11,1,199,8,1,198
P_laevigata,30,DDD,18,1,199,5,1,198
P_laevigata,31,DDD,18,1,199,6,1,198
P_laevigata,32,DDD,22,1,199,9,1,198
P_laevigata,33,DDD,14,1,199,8,1,198
P_laevigata,34,DDD,16,1,199,8,1,198
P_laevigata,35,DDD,18,1,199,8,1,198
P_laevigata,36,DDD,17,1,199,8,1,198
P_laevigata,37,DDD,24,1,199,7,1,198
P_laevigata,38,DDD,25,1,199,12,1,198
P_laevigata,39,DDD,23,1,199,12,1,198
P_laevigata,40,DDD,23,1,199,12,1,198
P_laevigata,41,DDD,23,1,199,4,1,198
P_laevigata,42,DDD,24,1,199,6,1,198
P_laevigata,43,DDD,23,1,199,5,1,198
P_laevigata,44,DDD,25,1,199,10,1,198
P_laevigata,45,DDD,25,1,199,11,1,198
P_laevigata,46,DDD,18,1,199,7,1,198
P_laevigata,47,DDD,21,1,199,6,1,198
P_laevigata,48,DDD,23,1,199,6,1,198
P_laevigata,49,DDD,20,1,199,5,1,198
P_laevigata,50,DDD,16,1,199,8,1,198
P_laevigata,51,DDD,18,1,199,6,1,198
P_laevigata,52,DDD,18,1,199,5,1,198
P_laevigata,53,DDD,16,1,199,6,1,198
P_laevigata,54,DDD,18,1,199,6,1,198
P_laevigata,55,DDD,18,1,199,5,1,198
P_laevigata,56,DDD,16,1,199,4,1,198
P_laevigata,57,DDD,20,1,199,4,1,198
P_laevigata,58,DDD,22,1,199,5,1,198
P_laevigata,59,DDD,21,1,199,6,1,198
P_laevigata,60,DDD,21,1,199,5,1,198
P_flavicornis,1,EEE,0,0,37,0,0,34
P_flavicornis,2,EEE,0,0,37,0,0,34
P_flavicornis,3,EEE,0,0,37,0,0,34
P_flavicornis,4,EEE,0,0,37,0,0,34
P_flavicornis,5,EEE,0,0,37,0,0,34
P_flavicornis,6,EEE,1,1,37,0,0,34
P_flavicornis,7,EEE,1,1,37,0,0,34
P_flavicornis,8,EEE,2,1,37,0,0,34
P_flavicornis,9,EEE,2,1,37,0,0,34
P_flavicornis,10,EEE,2,1,37,0,0,34
P_flavicornis,11,EEE,3,1,37,0,0,34
P_flavicornis,12,EEE,3,1,37,0,0,34
P_flavicornis,13,EEE,3,1,37,0,0,34
P_flavicornis,14,EEE,3,1,37,0,0,34
P_flavicornis,15,EEE,3,1,37,0,0,34
P_flavicornis,16,EEE,0,0,37,0,0,34
P_flavicornis,17,EEE,0,0,37,0,0,34
P_flavicornis,18,EEE,0,0,37,0,0,34
P_flavicornis,19,EEE,1,1,37,0,0,34
P_flavicornis,20,EEE,0,0,37,0,0,34
P_flavicornis,21,EEE,2,1,37,0,0,34
P_flavicornis,22,EEE,3,1,37,0,0,34
P_flavicornis,23,EEE,1,1,37,0,0,34
P_flavicornis,24,EEE,1,1,37,0,0,34
P_flavicornis,25,EEE,2,1,37,0,0,34
P_flavicornis,26,EEE,2,1,37,0,0,34
P_flavicornis,27,EEE,1,1,37,0,0,34
P_flavicornis,28,EEE,1,1,37,0,0,34
P_flavicornis,29,EEE,1,1,37,0,0,34
P_flavicornis,30,EEE,2,1,37,0,0,34
P_flavicornis,31,EEE,1,1,37,0,0,34
P_flavicornis,32,EEE,1,1,37,0,0,34
P_flavicornis,33,EEE,2,1,37,0,0,34
P_flavicornis,34,EEE,1,1,37,0,0,34
P_flavicornis,35,EEE,1,1,37,0,0,34
P_flavicornis,36,EEE,2,1,37,0,0,34
P_flavicornis,37,EEE,1,1,37,0,0,34
P_flavicornis,38,EEE,1,1,37,0,0,34
P_flavicornis,39,EEE,1,1,37,0,0,34
P_flavicornis,40,EEE,2,1,37,0,0,34
P_flavicornis,41,EEE,2,1,37,0,0,34
P_flavicornis,42,EEE,2,1,37,0,0,34
P_flavicornis,43,EEE,2,1,37,0,0,34
P_flavicornis,44,EEE,2,1,37,0,0,34
P_flavicornis,45,EEE,2,1,37,0,0,34
P_flavicornis,46,EEE,1,1,37,0,0,34
P_flavicornis,47,EEE,3,1,37,0,0,34
P_flavicornis,48,EEE,2,1,37,0,0,34
P_flavicornis,49,EEE,2,1,37,0,0,34
P_flavicornis,50,EEE,1,1,37,0,0,34
P_flavicornis,51,EEE,0,0,37,0,0,34
P_flavicornis,52,EEE,2,1,37,0,0,34
P_flavicornis,53,EEE,2,1,37,0,0,34
P_flavicornis,54,EEE,2,1,37,0,0,34
P_flavicornis,55,EEE,1,1,37,0,0,34
P_flavicornis,56,EEE,1,1,37,0,0,34
P_flavicornis,57,EEE,2,1,37,0,0,34
P_flavicornis,58,EEE,3,1,37,0,0,34
P_flavicornis,59,EEE,1,1,37,0,0,34
P_flavicornis,60,EEE,1,1,37,0,0,34
P_laevigata,1,FFF,1,1,108,2,1,107
P_laevigata,2,FFF,1,1,108,2,1,107
P_laevigata,3,FFF,0,0,108,2,1,107
P_laevigata,4,FFF,1,1,108,3,1,107
P_laevigata,5,FFF,3,1,108,3,1,107
P_laevigata,6,FFF,3,1,108,4,1,107
P_laevigata,7,FFF,2,1,108,5,1,107
P_laevigata,8,FFF,5,1,108,6,1,107
P_laevigata,9,FFF,5,1,108,6,1,107
P_laevigata,10,FFF,6,1,108,6,1,107
P_laevigata,11,FFF,9,1,108,5,1,107
P_laevigata,12,FFF,11,1,108,8,1,107
P_laevigata,13,FFF,10,1,108,10,1,107
P_laevigata,14,FFF,10,1,108,10,1,107
P_laevigata,15,FFF,9,1,108,6,1,107
P_laevigata,16,FFF,9,1,108,12,1,107
P_laevigata,17,FFF,10,1,108,12,1,107
P_laevigata,18,FFF,8,1,108,11,1,107
P_laevigata,19,FFF,8,1,108,8,1,107
P_laevigata,20,FFF,5,1,108,8,1,107
P_laevigata,21,FFF,3,1,108,7,1,107
P_laevigata,22,FFF,6,1,108,5,1,107
P_laevigata,23,FFF,6,1,108,9,1,107
P_laevigata,24,FFF,6,1,108,8,1,107
P_laevigata,25,FFF,7,1,108,6,1,107
P_laevigata,26,FFF,7,1,108,9,1,107
P_laevigata,27,FFF,6,1,108,6,1,107
P_laevigata,28,FFF,6,1,108,3,1,107
P_laevigata,29,FFF,5,1,108,4,1,107
P_laevigata,30,FFF,5,1,108,7,1,107
P_laevigata,31,FFF,4,1,108,6,1,107
P_laevigata,32,FFF,4,1,108,6,1,107
P_laevigata,33,FFF,4,1,108,3,1,107
P_laevigata,34,FFF,5,1,108,6,1,107
P_laevigata,35,FFF,5,1,108,5,1,107
P_laevigata,36,FFF,5,1,108,5,1,107
P_laevigata,37,FFF,6,1,108,2,1,107
P_laevigata,38,FFF,3,1,108,3,1,107
P_laevigata,39,FFF,2,1,108,3,1,107
P_laevigata,40,FFF,0,0,108,4,1,107
P_laevigata,41,FFF,2,1,108,3,1,107
P_laevigata,42,FFF,3,1,108,2,1,107
P_laevigata,43,FFF,3,1,108,1,1,107
P_laevigata,44,FFF,3,1,108,2,1,107
P_laevigata,45,FFF,6,1,108,1,1,107
P_laevigata,46,FFF,6,1,108,2,1,107
P_laevigata,47,FFF,7,1,108,2,1,107
P_laevigata,48,FFF,5,1,108,5,1,107
P_laevigata,49,FFF,5,1,108,6,1,107
P_laevigata,50,FFF,2,1,108,6,1,107
P_laevigata,51,FFF,4,1,108,3,1,107
P_laevigata,52,FFF,4,1,108,2,1,107
P_laevigata,53,FFF,2,1,108,1,1,107
P_laevigata,54,FFF,2,1,108,1,1,107
P_laevigata,55,FFF,3,1,108,1,1,107
P_laevigata,56,FFF,3,1,108,1,1,107
P_laevigata,57,FFF,2,1,108,2,1,107
P_laevigata,58,FFF,3,1,108,2,1,107
P_laevigata,59,FFF,3,1,108,3,1,107
P_laevigata,60,FFF,2,1,108,2,1,107
P_flavicornis,1,GGG,0,0,51,1,1,51
P_flavicornis,2,GGG,0,0,51,4,1,51
P_flavicornis,3,GGG,0,0,51,6,1,51
P_flavicornis,4,GGG,0,0,51,3,1,51
P_flavicornis,5,GGG,0,0,51,2,1,51
P_flavicornis,6,GGG,0,0,51,2,1,51
P_flavicornis,7,GGG,1,1,51,5,1,51
P_flavicornis,8,GGG,1,1,51,6,1,51
P_flavicornis,9,GGG,0,0,51,3,1,51
P_flavicornis,10,GGG,0,0,51,1,1,51
P_flavicornis,11,GGG,0,0,51,3,1,51
P_flavicornis,12,GGG,0,0,51,4,1,51
P_flavicornis,13,GGG,0,0,51,5,1,51
P_flavicornis,14,GGG,1,1,51,5,1,51
P_flavicornis,15,GGG,2,1,51,4,1,51
P_flavicornis,16,GGG,1,1,51,4,1,51
P_flavicornis,17,GGG,1,1,51,5,1,51
P_flavicornis,18,GGG,2,1,51,6,1,51
P_flavicornis,19,GGG,0,0,51,4,1,51
P_flavicornis,20,GGG,0,0,51,6,1,51
P_flavicornis,21,GGG,3,1,51,8,1,51
P_flavicornis,22,GGG,1,1,51,8,1,51
P_flavicornis,23,GGG,1,1,51,3,1,51
P_flavicornis,24,GGG,1,1,51,5,1,51
P_flavicornis,25,GGG,2,1,51,3,1,51
P_flavicornis,26,GGG,2,1,51,4,1,51
P_flavicornis,27,GGG,2,1,51,5,1,51
P_flavicornis,28,GGG,1,1,51,4,1,51
P_flavicornis,29,GGG,3,1,51,5,1,51
P_flavicornis,30,GGG,3,1,51,5,1,51
P_flavicornis,31,GGG,5,1,51,3,1,51
P_flavicornis,32,GGG,4,1,51,4,1,51
P_flavicornis,33,GGG,3,1,51,3,1,51
P_flavicornis,34,GGG,6,1,51,5,1,51
P_flavicornis,35,GGG,6,1,51,6,1,51
P_flavicornis,36,GGG,1,1,51,5,1,51
P_flavicornis,37,GGG,5,1,51,4,1,51
P_flavicornis,38,GGG,3,1,51,3,1,51
P_flavicornis,39,GGG,2,1,51,4,1,51
P_flavicornis,40,GGG,1,1,51,5,1,51
P_flavicornis,41,GGG,6,1,51,4,1,51
P_flavicornis,42,GGG,1,1,51,3,1,51
P_flavicornis,43,GGG,0,0,51,2,1,51
P_flavicornis,44,GGG,1,1,51,4,1,51
P_flavicornis,45,GGG,4,1,51,4,1,51
P_flavicornis,46,GGG,5,1,51,3,1,51
P_flavicornis,47,GGG,2,1,51,5,1,51
P_flavicornis,48,GGG,1,1,51,5,1,51
P_flavicornis,49,GGG,0,0,51,4,1,51
P_flavicornis,50,GGG,1,1,51,5,1,51
P_flavicornis,51,GGG,2,1,51,5,1,51
P_flavicornis,52,GGG,2,1,51,5,1,51
P_flavicornis,53,GGG,1,1,51,5,1,51
P_flavicornis,54,GGG,2,1,51,4,1,51
P_flavicornis,55,GGG,2,1,51,4,1,51
P_flavicornis,56,GGG,2,1,51,3,1,51
P_flavicornis,57,GGG,2,1,51,3,1,51
P_flavicornis,58,GGG,1,1,51,3,1,51
P_flavicornis,59,GGG,2,1,51,3,1,51
P_flavicornis,60,GGG,4,1,51,2,1,51
P_laevigata,1,HHH,1,1,40,0,0,39
P_laevigata,2,HHH,1,1,40,0,0,39
P_laevigata,3,HHH,2,1,40,0,0,39
P_laevigata,4,HHH,2,1,40,0,0,39
P_laevigata,5,HHH,2,1,40,0,0,39
P_laevigata,6,HHH,0,0,40,0,0,39
P_laevigata,7,HHH,1,1,40,1,1,39
P_laevigata,8,HHH,2,1,40,1,1,39
P_laevigata,9,HHH,1,1,40,0,0,39
P_laevigata,10,HHH,1,1,40,1,1,39
P_laevigata,11,HHH,1,1,40,1,1,39
P_laevigata,12,HHH,2,1,40,0,0,39
P_laevigata,13,HHH,2,1,40,0,0,39
P_laevigata,14,HHH,2,1,40,0,0,39
P_laevigata,15,HHH,3,1,40,0,0,39
P_laevigata,16,HHH,3,1,40,1,1,39
P_laevigata,17,HHH,3,1,40,2,1,39
P_laevigata,18,HHH,4,1,40,1,1,39
P_laevigata,19,HHH,3,1,40,0,0,39
P_laevigata,20,HHH,0,0,40,0,0,39
P_laevigata,21,HHH,2,1,40,1,1,39
P_laevigata,22,HHH,3,1,40,2,1,39
P_laevigata,23,HHH,2,1,40,2,1,39
P_laevigata,24,HHH,4,1,40,1,1,39
P_laevigata,25,HHH,4,1,40,2,1,39
P_laevigata,26,HHH,5,1,40,1,1,39
P_laevigata,27,HHH,2,1,40,1,1,39
P_laevigata,28,HHH,1,1,40,2,1,39
P_laevigata,29,HHH,3,1,40,2,1,39
P_laevigata,30,HHH,4,1,40,2,1,39
P_laevigata,31,HHH,4,1,40,3,1,39
P_laevigata,32,HHH,4,1,40,2,1,39
P_laevigata,33,HHH,2,1,40,4,1,39
P_laevigata,34,HHH,2,1,40,1,1,39
P_laevigata,35,HHH,2,1,40,2,1,39
P_laevigata,36,HHH,0,0,40,1,1,39
P_laevigata,37,HHH,1,1,40,3,1,39
P_laevigata,38,HHH,1,1,40,2,1,39
P_laevigata,39,HHH,2,1,40,1,1,39
P_laevigata,40,HHH,2,1,40,1,1,39
P_laevigata,41,HHH,3,1,40,2,1,39
P_laevigata,42,HHH,2,1,40,2,1,39
P_laevigata,43,HHH,1,1,40,3,1,39
P_laevigata,44,HHH,1,1,40,2,1,39
P_laevigata,45,HHH,1,1,40,2,1,39
P_laevigata,46,HHH,3,1,40,1,1,39
P_laevigata,47,HHH,2,1,40,3,1,39
P_laevigata,48,HHH,2,1,40,2,1,39
P_laevigata,49,HHH,2,1,40,3,1,39
P_laevigata,50,HHH,1,1,40,3,1,39
P_laevigata,51,HHH,2,1,40,3,1,39
P_laevigata,52,HHH,2,1,40,2,1,39
P_laevigata,53,HHH,0,0,40,0,0,39
P_laevigata,54,HHH,0,0,40,0,0,39
P_laevigata,55,HHH,1,1,40,1,1,39
P_laevigata,56,HHH,1,1,40,1,1,39
P_laevigata,57,HHH,1,1,40,3,1,39
P_laevigata,58,HHH,1,1,40,3,1,39
P_laevigata,59,HHH,1,1,40,3,1,39
P_laevigata,60,HHH,0,0,40,3,1,39
